unitName,headCategory,headCategoryName,commodityCode,commodityNameTH,commodityNameEN,year,month,typeName,priceCur,YearBase,StartYear,StartMonth,EndYear,EndMonth
แผ่น,08,วัสดุแผ่นซ้อนทับ,0801010100100000,กระเบื้องคอนกรีตมุงหลังคา  ซีแพคโมเนีย  ขนาด 33 x 42 ซม. สีแดง  เทา อิฐ น้ำตาล ตราช้าง,,2565,7,พระนครศรีอยุธยา,14.02,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0801010100100000,กระเบื้องคอนกรีตมุงหลังคา  ซีแพคโมเนีย  ขนาด 33 x 42 ซม. สีแดง  เทา อิฐ น้ำตาล ตราช้าง,,2565,6,พระนครศรีอยุธยา,14.02,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0801010100100000,กระเบื้องคอนกรีตมุงหลังคา  ซีแพคโมเนีย  ขนาด 33 x 42 ซม. สีแดง  เทา อิฐ น้ำตาล ตราช้าง,,2565,5,พระนครศรีอยุธยา,14.02,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,7,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,10,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,1,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,5,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,2,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,3,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,12,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,9,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,4,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,11,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,8,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100100000,ครอบสันโค้งกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,6,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,9,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,4,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,3,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,7,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,6,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,2,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,5,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,1,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,12,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,11,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,10,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100200000,ครอบข้างกระเบื้องคอนกรีต   สีแดง  เทา  อิฐ  น้ำตาล   ตราช้าง,,2565,8,พระนครศรีอยุธยา,34.58,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,7,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,6,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,5,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,4,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,3,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,2,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,1,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,8,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,9,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,10,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,11,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100300000,ครอบข้างปิดชายกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,12,พระนครศรีอยุธยา,43.93,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,7,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,4,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,3,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,5,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,12,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,11,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,10,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,9,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,8,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,1,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,2,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0802010100400000,ครอบโค้งปิดจั่วกระเบื้องคอนกรีต    สีแดง เทา อิฐ น้ำตาล  ตราช้าง,,2565,6,พระนครศรีอยุธยา,53.27,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,5,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,3,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,8,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,1,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,2,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,11,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,12,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,10,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,9,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,4,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,7,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0805020100100000,ครอบมุมกระเบื้องซีเมนต์ใยหิน  ลอนคู่ ขนาด 50x45 ซม. สีซีเมนต์   ตราช้าง,,2565,6,พระนครศรีอยุธยา,40.19,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,12,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,9,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,8,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,7,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,6,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,5,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,4,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,3,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,2,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,1,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,10,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
ฟุต,08,วัสดุแผ่นซ้อนทับ,0806010100100000,เหล็กแผ่นเคลือบสังกะสี   ไม่ชุบสี    ลอนเล็ก-ใหญ่      หนา 0.20 มม.   เบอร์ 35   ขนาด 2.5' x 5'-10',,2565,11,พระนครศรีอยุธยา,17.76,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,3,พระนครศรีอยุธยา,57.94,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,1,พระนครศรีอยุธยา,57.94,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,2,พระนครศรีอยุธยา,57.94,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,12,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,11,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,10,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,9,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,8,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,7,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,6,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,5,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807010100300000,กระเบื้องลอนคู่  สีแดง  เขียว  ขนาด 50 x 120 x 0.5 ซม  ตราช้าง,,2565,4,พระนครศรีอยุธยา,58.88,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,10,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,9,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,8,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,7,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,1,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,2,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,3,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,4,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,5,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,6,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,12,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,08,วัสดุแผ่นซ้อนทับ,0807020200300000,ครอบมุม  สีเทาซิเมนต์  ขนาด 50 x 45 x 0.5 ซม. ตราช้าง,,2565,11,พระนครศรีอยุธยา,42.06,2558,2565,1,2565,12
แผ่น,09,วัสดุแผ่นแข็ง,0902010100600000,แผ่นไม้อัดยาง ชนิดใช้ภายใน เกรด A   ขนาด 4' x 8'  หนา 4 มม.,,2565,9,พระนครศรีอยุธยา,299.07,2558,2565,1,2565,12
แผ่น,09,วัสดุแผ่นแข็ง,0902010100600000,แผ่นไม้อัดยาง ชนิดใช้ภายใน เกรด A   ขนาด 4' x 8'  หนา 4 มม.,,2565,8,พระนครศรีอยุธยา,299.07,2558,2565,1,2565,12
แผ่น,09,วัสดุแผ่นแข็ง,0902010100600000,แผ่นไม้อัดยาง ชนิดใช้ภายใน เกรด A   ขนาด 4' x 8'  หนา 4 มม.,,2565,7,พระนครศรีอยุธยา,299.07,2558,2565,1,2565,12
แผ่น,09,วัสดุแผ่นแข็ง,0902010100600000,แผ่นไม้อัดยาง ชนิดใช้ภายใน เกรด A   ขนาด 4' x 8'  หนา 4 มม.,,2565,6,พระนครศรีอยุธยา,299.07,2558,2565,1,2565,12
แผ่น,09,วัสดุแผ่นแข็ง,0902010100600000,แผ่นไม้อัดยาง ชนิดใช้ภายใน เกรด A   ขนาด 4' x 8'  หนา 4 มม.,,2565,12,พระนครศรีอยุธยา,299.07,2558,2565,1,2565,12
แผ่น,09,วัสดุแผ่นแข็ง,0902010100600000,แผ่นไม้อัดยาง ชนิดใช้ภายใน เกรด A   ขนาด 4' x 8'  หนา 4 มม.,,2565,11,พระนครศรีอยุธยา,299.07,2558,2565,1,2565,12
